Date,Hour,NUCLEAR,GAS,HYDRO,WIND,SOLAR,BIOFUEL,Total Output
7/12/2022,5,8682,714,3204,2254,2,11,14867
7/12/2022,6,8693,1378,3276,1862,4,11,15224
7/12/2022,7,8695,2338,3814,1688,37,9,16581
7/12/2022,8,8697,3734,3752,1483,126,9,17801
7/12/2022,9,8689,3817,3776,1433,229,9,17953
7/12/2022,10,8664,3825,3708,1855,297,9,18358
7/12/2022,11,8652,3719,3866,2067,279,11,18594
7/12/2022,12,8630,4039,4386,1882,266,18,19221
7/12/2022,13,8630,4399,4454,1535,258,24,19300
7/12/2022,14,8616,4309,4485,1196,325,24,18955
7/12/2022,15,8618,4263,4870,1161,341,23,19276
7/12/2022,16,8617,4577,4923,1228,301,20,19666
7/12/2022,17,8638,4812,5139,1233,232,21,20075
7/12/2022,18,8667,4897,5154,1155,113,20,20006
7/12/2022,19,8690,4832,5148,1077,35,23,19805
7/12/2022,20,8706,4170,5268,697,7,24,18872
7/12/2022,21,8794,4388,4930,453,0,24,18589
7/12/2022,22,9132,3665,4498,360,0,24,17679
7/12/2022,23,9364,2735,4192,223,0,24,16538
7/12/2022,24,9404,1764,3989,236,0,24,15417
7/13/2022,1,9398,1676,3679,255,0,18,15026
7/13/2022,2,9390,1095,3527,271,0,11,14294
7/13/2022,3,9392,1031,3414,288,0,11,14136
7/13/2022,4,9399,1236,3436,232,0,11,14314
7/13/2022,5,9393,1363,3402,214,0,11,14383
7/13/2022,6,9386,1414,3332,228,10,12,14382
7/13/2022,7,9379,1810,3772,187,60,18,15226
7/13/2022,8,9373,2564,3978,77,162,24,16178
7/13/2022,9,9360,3177,4066,36,257,24,16920
7/13/2022,10,9361,3445,4386,43,321,26,17582
7/13/2022,11,9397,3724,4488,71,345,25,18050
7/13/2022,12,9429,3465,4227,110,318,25,17574
7/13/2022,13,9429,3353,4196,166,270,24,17438
7/13/2022,14,9425,3739,4232,185,265,25,17871
7/13/2022,15,9428,4086,4255,152,214,24,18159
7/13/2022,16,9430,4093,4474,108,185,24,18314
7/13/2022,17,9421,3730,4601,93,150,25,18020
7/13/2022,18,9417,3583,4622,159,77,25,17883
7/13/2022,19,9412,3839,4642,160,31,25,18109
7/13/2022,20,9408,4030,4600,114,7,48,18207
7/13/2022,21,9426,3873,4467,121,0,76,17963
7/13/2022,22,9442,3123,4117,186,0,76,16944
7/13/2022,23,9445,1935,3843,249,0,75,15547
7/13/2022,24,9439,1210,3551,248,0,83,14531
7/14/2022,1,9435,704,3543,293,0,77,14052
7/14/2022,2,9424,561,3459,306,0,62,13812
7/14/2022,3,9426,704,3571,343,0,23,14067
7/14/2022,4,9542,529,3314,421,0,11,13817
7/14/2022,5,9636,514,3093,368,2,11,13624
7/14/2022,6,9633,635,3272,353,8,14,13915
7/14/2022,7,9636,940,3818,309,53,30,14786
7/14/2022,8,9632,2010,3922,110,165,60,15899
7/14/2022,9,9637,2214,3916,35,279,91,16172
7/14/2022,10,9649,2803,3842,35,374,82,16785
7/14/2022,11,9623,2961,3952,126,407,77,17146
7/14/2022,12,9622,3336,3990,223,403,85,17659
7/14/2022,13,9635,3190,4092,322,372,89,17700
7/14/2022,14,9816,3008,4081,426,332,92,17755
7/14/2022,15,9935,3059,4131,530,354,92,18101
7/14/2022,16,10018,3202,4539,570,287,95,18711
7/14/2022,17,10003,3673,4978,477,238,83,19452
7/14/2022,18,10000,3868,5154,387,124,92,19625
7/14/2022,19,10001,4087,5164,333,31,111,19727
7/14/2022,20,9989,3873,4869,380,6,88,19205
7/14/2022,21,10002,3356,4786,378,0,73,18595
7/14/2022,22,10016,2979,4305,303,0,73,17676
7/14/2022,23,10036,1617,4051,319,0,74,16097
7/14/2022,24,10056,850,3841,296,0,74,15117
7/15/2022,1,10116,604,3579,261,0,65,14625
7/15/2022,2,10238,622,3594,195,0,20,14669
7/15/2022,3,10245,561,3491,117,0,13,14427
7/15/2022,4,10241,614,3553,78,0,14,14500
7/15/2022,5,10237,523,3281,80,1,11,14133
7/15/2022,6,10220,523,3274,67,8,14,14106
7/15/2022,7,10205,646,4037,88,55,48,15079
7/15/2022,8,10195,1086,4206,57,164,73,15781
7/15/2022,9,10179,1506,4404,23,278,92,16482
7/15/2022,10,10165,2122,4387,73,358,78,17183
7/15/2022,11,10163,2450,4322,109,381,71,17496
7/15/2022,12,10143,2553,4325,223,383,71,17698
7/15/2022,13,10137,2854,4305,324,367,71,18058
7/15/2022,14,10130,3075,4423,350,372,70,18420
7/15/2022,15,10125,3305,4521,402,348,55,18756
7/15/2022,16,10135,3656,4607,431,287,69,19185
7/15/2022,17,10172,3676,4802,395,197,96,19338
7/15/2022,18,10209,3666,4851,332,98,81,19237
7/15/2022,19,10240,3533,4806,253,36,81,18949
7/15/2022,20,10242,3237,4802,299,7,73,18660
7/15/2022,21,10243,3250,4611,459,0,96,18659
7/15/2022,22,10236,2265,4412,527,0,88,17528
7/15/2022,23,10233,1332,3780,504,0,72,15921
7/15/2022,24,10223,601,3640,452,0,72,14988
7/16/2022,1,10201,579,3619,305,0,28,14732
7/16/2022,2,10189,580,3520,344,0,11,14644
7/16/2022,3,10188,470,3270,444,0,11,14383
7/16/2022,4,10200,485,3307,289,0,11,14292
7/16/2022,5,10218,546,3430,165,1,11,14371
7/16/2022,6,10228,520,3367,136,8,11,14270
7/16/2022,7,10231,628,3503,111,52,21,14546
7/16/2022,8,10220,799,3953,69,153,24,15218
7/16/2022,9,10219,1309,3930,44,230,24,15756
7/16/2022,10,10227,2015,3979,60,352,24,16657
7/16/2022,11,10225,2565,4028,131,380,24,17353
7/16/2022,12,10213,2684,4261,188,361,24,17731
7/16/2022,13,10196,3099,4255,215,361,49,18175
7/16/2022,14,10176,3323,4220,262,388,74,18443
7/16/2022,15,10154,3244,4275,300,357,81,18411
7/16/2022,16,10143,3710,4408,233,307,156,18957
7/16/2022,17,10153,4483,4506,158,217,212,19729
7/16/2022,18,10173,4533,4494,116,120,195,19631
7/16/2022,19,10188,4456,4479,95,36,199,19453
7/16/2022,20,10206,3993,4325,122,7,187,18840
7/16/2022,21,10207,3674,4245,153,0,167,18446
7/16/2022,22,10210,3198,3830,264,0,98,17600
7/16/2022,23,10209,2202,3738,349,0,89,16587
7/16/2022,24,10205,1261,3393,352,0,53,15264
7/17/2022,1,10216,780,3326,302,0,19,14643
7/17/2022,2,10220,559,3463,229,0,11,14482
7/17/2022,3,10225,493,3257,209,0,11,14195
7/17/2022,4,10230,490,3184,173,0,24,14101
7/17/2022,5,10223,515,3281,138,0,19,14176
7/17/2022,6,10206,533,3171,211,4,11,14136
7/17/2022,7,10177,681,3145,182,39,20,14244
7/17/2022,8,10155,1029,3518,140,112,44,14998
7/17/2022,9,10144,1563,3475,118,191,73,15564
7/17/2022,10,10147,2285,3827,161,259,102,16781
7/17/2022,11,10158,2922,3848,222,279,201,17630
7/17/2022,12,10171,3364,4181,170,297,187,18370
7/17/2022,13,10180,3485,4225,242,323,158,18613
7/17/2022,14,10173,3780,4214,501,287,96,19051
7/17/2022,15,10168,4127,4424,496,235,114,19564
7/17/2022,16,10170,4442,4371,481,212,185,19861
7/17/2022,17,10173,4427,4429,531,176,186,19922
7/17/2022,18,10175,4140,4607,526,94,159,19701
7/17/2022,19,10173,3986,4668,381,36,57,19301
7/17/2022,20,10173,4382,4472,406,5,27,19465
7/17/2022,21,10161,4081,4279,635,0,56,19212
7/17/2022,22,10156,3621,3907,597,0,76,18357
7/17/2022,23,10157,2601,3711,563,0,73,17105
7/17/2022,24,10180,1922,3436,632,0,33,16203
7/18/2022,1,10175,874,3516,574,0,14,15153
7/18/2022,2,10127,764,3269,561,0,11,14732
7/18/2022,3,10117,617,3218,525,0,11,14488
7/18/2022,4,10119,761,3293,473,0,11,14657
7/18/2022,5,10122,741,3079,558,0,11,14511
7/18/2022,6,10123,1364,3263,502,4,31,15287
7/18/2022,7,10116,2029,3409,496,9,74,16133
7/18/2022,8,10109,2679,3776,535,25,118,17242
7/18/2022,9,10099,3341,3852,582,62,160,18096
7/18/2022,10,10092,3717,3895,579,103,152,18538
7/18/2022,11,10071,4001,3895,507,123,119,18716
7/18/2022,12,10073,4178,3924,659,161,98,19093
7/18/2022,13,10079,4028,4207,680,181,75,19250
7/18/2022,14,10078,4073,4276,583,155,75,19240
7/18/2022,15,10084,4309,4376,583,195,75,19622
7/18/2022,16,10096,4484,4653,703,211,76,20223
7/18/2022,17,10106,4624,4932,762,165,93,20682
7/18/2022,18,10116,4637,5152,734,79,126,20844
7/18/2022,19,10120,4939,5068,625,39,206,20997
7/18/2022,20,10127,4625,4864,720,8,202,20546
7/18/2022,21,10135,4284,4389,879,0,169,19856
7/18/2022,22,10160,3623,3964,1028,0,104,18879
7/18/2022,23,10170,2553,3336,1439,0,36,17534
7/18/2022,24,10159,1712,2964,1566,0,24,16425
7/19/2022,1,10150,686,2894,1962,0,15,15707
7/19/2022,2,10150,542,3289,1685,0,11,15677
7/19/2022,3,10134,732,3346,1444,0,12,15668
7/19/2022,4,10118,637,3167,1349,0,13,15284
7/19/2022,5,10096,758,2893,1272,2,14,15035
7/19/2022,6,10087,1364,2851,879,4,22,15207
7/19/2022,7,10080,1936,3199,934,43,64,16256
7/19/2022,8,10090,2740,3712,810,140,80,17572
7/19/2022,9,10090,3655,3838,577,253,153,18566
7/19/2022,10,10088,4007,3833,565,346,203,19042
7/19/2022,11,10084,4574,3874,697,389,202,19820
7/19/2022,12,10097,4541,4132,994,398,178,20340
7/19/2022,13,10123,4643,4148,1297,401,187,20799
7/19/2022,14,10153,4813,4309,1413,367,167,21222
7/19/2022,15,10162,4947,4565,1575,368,160,21777
7/19/2022,16,10150,4847,4921,1718,312,139,22087
7/19/2022,17,10137,4825,5150,1695,227,87,22121
7/19/2022,18,10121,5011,5160,1625,110,46,22073
7/19/2022,19,10100,5057,5165,1528,31,33,21914
7/19/2022,20,10089,5373,4856,1321,3,39,21681
7/19/2022,21,10093,5311,4606,1711,0,37,21758
7/19/2022,22,10126,4675,3761,1972,0,32,20566
7/19/2022,23,10135,4060,3428,1886,0,23,19532
7/19/2022,24,10137,3358,3108,2115,0,23,18741
7/20/2022,1,10144,2324,2879,2086,0,16,17449
7/20/2022,2,10140,2046,2780,1849,0,11,16826
7/20/2022,3,10144,2055,2873,1812,0,11,16895
7/20/2022,4,10151,2108,2806,1488,0,11,16564
7/20/2022,5,10149,2331,2833,1529,1,12,16855
7/20/2022,6,10138,2795,2889,1251,3,12,17088
7/20/2022,7,10142,3016,3227,1738,29,42,18194
7/20/2022,8,10134,3624,3746,2159,95,72,19830
7/20/2022,9,10125,4183,3741,2237,219,121,20626
7/20/2022,10,10116,4454,3732,2696,310,98,21406
7/20/2022,11,10119,4275,3750,3042,303,81,21570
7/20/2022,12,10121,4481,3846,3243,276,84,22051
7/20/2022,13,10113,4252,3894,3291,315,123,21988
7/20/2022,14,10116,4432,4390,3261,332,95,22626
7/20/2022,15,10106,4676,4422,3093,282,88,22667
7/20/2022,16,10100,4620,4844,3041,191,47,22843
7/20/2022,17,10102,4264,4873,3119,138,35,22531
7/20/2022,18,10123,3888,5003,3053,109,35,22211
7/20/2022,19,10127,4418,4952,2954,25,36,22512
7/20/2022,20,10131,4461,4969,2549,4,37,22151
7/20/2022,21,10122,4893,4465,2311,0,36,21827
7/20/2022,22,10098,3583,3996,2502,0,36,20215
7/20/2022,23,10071,2939,3294,2375,0,25,18704
7/20/2022,24,10051,1914,3049,2495,0,28,17537
7/21/2022,1,10070,1488,3168,2445,0,32,17203
7/21/2022,2,10091,1330,3243,2350,0,28,17042
7/21/2022,3,10102,1269,3242,2348,0,11,16972
7/21/2022,4,10125,1266,3150,2317,0,11,16869
7/21/2022,5,10152,1380,2977,2265,2,12,16788
7/21/2022,6,10193,1610,3098,1984,4,12,16901
7/21/2022,7,10206,1943,3529,2166,32,45,17921
7/21/2022,8,10209,2907,3769,2281,115,85,19366
7/21/2022,9,10201,3005,3804,2408,192,99,19709
7/21/2022,10,10188,3239,3878,2508,239,154,20206
7/21/2022,11,10187,3402,4139,2619,275,174,20796
7/21/2022,12,10189,3669,4326,2765,311,153,21413
7/21/2022,13,10180,3637,4159,2851,313,164,21304
7/21/2022,14,10174,3479,4251,2806,254,87,21051
7/21/2022,15,10178,3542,4372,2553,268,71,20984
7/21/2022,16,10204,3972,4549,2182,273,81,21261
7/21/2022,17,10223,4506,4596,1910,205,92,21532
7/21/2022,18,10239,4710,4744,1623,109,93,21518
7/21/2022,19,10256,4673,4717,1440,34,92,21212
7/21/2022,20,10267,4685,4532,1434,6,41,20965
7/21/2022,21,10271,4407,4372,1553,0,24,20627
7/21/2022,22,10272,3961,4119,1424,0,23,19799
7/21/2022,23,10280,3159,3564,1235,0,24,18262
7/21/2022,24,10287,1673,3706,944,0,24,16634
7/22/2022,1,10304,1290,3314,1099,0,16,16023
7/22/2022,2,10317,1181,3080,598,0,11,15187
7/22/2022,3,10319,1212,3137,658,0,11,15337
7/22/2022,4,10322,1235,3257,788,0,11,15613
7/22/2022,5,10322,1485,3028,681,1,12,15529
7/22/2022,6,10315,1833,3079,305,3,12,15547
7/22/2022,7,10310,2518,3409,351,46,27,16661
7/22/2022,8,10300,3080,4010,351,145,66,17952
7/22/2022,9,10295,3696,4255,262,270,75,18853
7/22/2022,10,10294,4270,4244,375,352,80,19615
7/22/2022,11,10294,4579,4329,504,392,94,20192
7/22/2022,12,10288,4845,4447,768,382,87,20817
7/22/2022,13,10274,4854,4384,1099,395,83,21089
7/22/2022,14,10274,4755,4423,1398,383,127,21360
7/22/2022,15,10280,4380,4428,1493,365,132,21078
7/22/2022,16,10285,4706,4511,1448,322,117,21389
7/22/2022,17,10286,4883,4585,1367,218,130,21469
7/22/2022,18,10284,4772,4836,1432,104,96,21524
7/22/2022,19,10278,4672,4919,1432,28,100,21429
7/22/2022,20,10277,4293,4631,1731,6,98,21036
7/22/2022,21,10264,3327,4558,2218,0,74,20441
7/22/2022,22,10287,2665,4099,2454,0,81,19586
7/22/2022,23,10291,1770,3555,2514,0,75,18205
7/22/2022,24,10293,862,3433,2341,0,37,16966
7/23/2022,1,10286,754,3569,1981,0,14,16604
7/23/2022,2,10276,755,3608,1473,0,11,16123
7/23/2022,3,10271,678,3464,1214,0,11,15638
7/23/2022,4,10276,737,3496,1103,0,13,15625
7/23/2022,5,10277,676,3109,1489,2,12,15565
7/23/2022,6,10292,886,3235,1196,5,14,15628
7/23/2022,7,10319,1400,3455,1297,47,29,16547
7/23/2022,8,10329,2132,3683,1219,111,65,17539
7/23/2022,9,10331,2916,3842,995,199,94,18377
7/23/2022,10,10308,3322,4097,1034,253,105,19119
7/23/2022,11,10304,3767,3951,1273,290,141,19726
7/23/2022,12,10298,4099,3943,1641,324,152,20457
7/23/2022,13,10291,3985,3918,2028,317,127,20666
7/23/2022,14,10288,4155,4049,2109,348,131,21080
7/23/2022,15,10283,4562,4268,1545,349,112,21119
7/23/2022,16,10277,4418,4575,1296,271,100,20937
7/23/2022,17,10296,4715,5046,1112,218,99,21486
7/23/2022,18,10312,5053,4915,1075,125,88,21568
7/23/2022,19,10319,4382,4755,1268,35,109,20868
7/23/2022,20,10322,3776,4630,1462,6,89,20285
7/23/2022,21,10324,4168,4265,1496,0,77,20330
7/23/2022,22,10327,3114,4037,1852,0,78,19408
7/23/2022,23,10322,2256,3605,1981,0,75,18239
7/23/2022,24,10319,1239,3443,1976,0,75,17052
7/24/2022,1,10326,581,3174,2308,0,66,16455
7/24/2022,2,10327,487,3526,1918,0,25,16283
7/24/2022,3,10319,512,3294,2219,0,11,16355
7/24/2022,4,10324,468,3166,2476,0,11,16445
7/24/2022,5,10325,469,3126,2526,1,12,16459
7/24/2022,6,10329,479,2979,2668,2,12,16469
7/24/2022,7,10330,649,3747,1642,16,21,16405
7/24/2022,8,10331,1100,3995,1299,74,29,16828
7/24/2022,9,10333,1240,3831,1358,109,24,16895
7/24/2022,10,10330,1580,3934,1576,147,40,17607
7/24/2022,11,10323,1882,3554,1811,198,72,17840
7/24/2022,12,10323,1971,3550,2131,206,76,18257
7/24/2022,13,10306,2083,3582,2332,158,75,18536
7/24/2022,14,10297,2217,3494,2782,249,75,19114
7/24/2022,15,10311,2207,3584,2861,182,75,19220
7/24/2022,16,10326,2235,3674,3482,172,75,19964
7/24/2022,17,10318,2253,4173,3576,170,75,20565
7/24/2022,18,10320,2592,4383,3229,89,80,20693
7/24/2022,19,10313,2811,4396,2935,24,88,20567
7/24/2022,20,10312,2290,4112,3119,2,81,19916
7/24/2022,21,10318,2072,3999,3006,0,81,19476
7/24/2022,22,10323,1564,3692,2888,0,76,18543
7/24/2022,23,10322,846,3720,2425,0,71,17384
7/24/2022,24,10346,839,3914,1926,0,34,17059
7/25/2022,1,10315,917,3911,1552,0,14,16709
7/25/2022,2,10302,687,3558,1451,0,11,16009
7/25/2022,3,10301,489,2994,1242,0,11,15037
7/25/2022,4,10294,477,3239,1490,0,11,15511
7/25/2022,5,10291,604,3010,1434,2,11,15352
7/25/2022,6,10287,864,3166,1531,3,14,15865
7/25/2022,7,10282,1339,3620,1572,36,37,16886
7/25/2022,8,10278,1852,3908,1623,143,74,17878
7/25/2022,9,10274,2129,3553,1608,249,78,17891
7/25/2022,10,10275,2249,3471,1220,325,77,17617
7/25/2022,11,10280,2314,3449,1201,378,77,17699
7/25/2022,12,10286,2403,3458,1252,388,75,17862
7/25/2022,13,10291,2425,3474,1101,364,76,17731
7/25/2022,14,10298,2104,3640,1230,330,76,17678
7/25/2022,15,10301,1945,3759,1289,327,76,17697
7/25/2022,16,10297,2075,3915,1026,304,76,17693
7/25/2022,17,10329,2373,4274,987,222,76,18261
7/25/2022,18,10349,2495,4619,870,119,75,18527
7/25/2022,19,10357,2760,4705,728,32,76,18658
7/25/2022,20,10359,2838,4635,547,6,85,18470
7/25/2022,21,10365,2489,4602,469,0,94,18019
7/25/2022,22,10354,2086,4391,389,0,84,17304
7/25/2022,23,10376,1269,3813,370,0,73,15901
7/25/2022,24,10383,783,3907,380,0,33,15486
7/26/2022,1,10380,560,3910,353,0,13,15216
7/26/2022,2,10378,477,3933,357,0,11,15156
7/26/2022,3,10382,513,3993,353,0,11,15252
7/26/2022,4,10381,524,3939,331,0,11,15186
7/26/2022,5,10383,561,3686,319,2,11,14962
7/26/2022,6,10382,966,3315,281,6,17,14967
7/26/2022,7,10383,1538,3339,120,44,42,15466
7/26/2022,8,10377,1843,3714,155,142,70,16301
7/26/2022,9,10379,2000,3590,85,227,73,16354
7/26/2022,10,10379,2230,3649,98,290,73,16719
7/26/2022,11,10382,2398,3737,151,319,73,17060
7/26/2022,12,10382,2487,3769,267,354,73,17332
7/26/2022,13,10376,2616,3723,395,331,65,17506
7/26/2022,14,10378,2672,3809,478,350,49,17736
7/26/2022,15,10366,2792,4096,541,303,77,18175
7/26/2022,16,10362,2874,4276,602,300,69,18483
7/26/2022,17,10359,3364,4557,475,234,107,19096
7/26/2022,18,10373,3564,4853,350,127,88,19355
7/26/2022,19,10392,3766,4833,278,36,110,19415
7/26/2022,20,10386,3214,4792,270,6,73,18741
7/26/2022,21,10375,3154,4528,272,0,98,18427
7/26/2022,22,10366,2609,4428,277,0,87,17767
7/26/2022,23,10366,1814,4145,324,0,32,16681
7/26/2022,24,10370,839,3779,352,0,24,15364
7/27/2022,1,10369,473,3820,412,0,15,15089
7/27/2022,2,10376,555,3653,518,0,11,15113
7/27/2022,3,10376,484,3551,607,0,12,15030
7/27/2022,4,10367,506,3544,613,0,14,15044
7/27/2022,5,10377,498,3525,525,2,28,14955
7/27/2022,6,10382,666,3837,481,8,59,15433
7/27/2022,7,10382,1241,3656,472,49,68,15868
7/27/2022,8,10389,1823,3714,239,126,73,16364
7/27/2022,9,10385,2151,3890,416,190,75,17107
7/27/2022,10,10371,2426,3756,459,230,75,17317
7/27/2022,11,10356,2853,3795,240,279,74,17597
7/27/2022,12,10347,3204,4017,565,255,74,18462
7/27/2022,13,10348,3398,4231,649,276,70,18972
7/27/2022,14,10342,3782,4233,597,266,73,19293
7/27/2022,15,10341,3860,4315,677,279,60,19532
7/27/2022,16,10334,4175,4408,544,249,95,19805
7/27/2022,17,10337,4046,4636,519,147,92,19777
7/27/2022,18,10345,3971,4770,590,78,107,19861
7/27/2022,19,10349,3920,4758,589,28,78,19722
7/27/2022,20,10347,3919,4781,485,4,80,19616
7/27/2022,21,10343,3675,4556,623,0,73,19270
7/27/2022,22,10329,2693,4439,705,0,73,18239
7/27/2022,23,10326,1814,4194,722,0,30,17086
7/27/2022,24,10330,850,4200,749,0,23,16152
7/28/2022,1,10332,704,4199,684,0,12,15931
7/28/2022,2,10330,567,4126,592,0,10,15625
7/28/2022,3,10342,696,3842,550,0,11,15441
7/28/2022,4,10355,1031,3911,366,0,11,15674
7/28/2022,5,10358,1253,3736,332,2,10,15691
7/28/2022,6,10357,1834,3189,369,5,11,15765
7/28/2022,7,10354,1986,3569,333,28,20,16290
7/28/2022,8,10347,2312,3884,388,86,40,17057
7/28/2022,9,10318,2665,4042,748,195,71,18039
7/28/2022,10,10290,3073,4146,1335,209,76,19129
7/28/2022,11,10294,3975,4061,1409,208,76,20023
7/28/2022,12,10324,3728,4070,1940,221,76,20359
7/28/2022,13,10320,3128,3816,2456,271,76,20067
7/28/2022,14,10319,3141,4020,2587,239,75,20381
7/28/2022,15,10314,3408,4358,2626,193,76,20975
7/28/2022,16,10319,4097,4549,2360,188,76,21589
7/28/2022,17,10312,3659,4820,2285,151,77,21304
7/28/2022,18,10293,3716,4814,2241,103,76,21243
7/28/2022,19,10296,3971,4842,1969,27,105,21210
7/28/2022,20,10311,3920,4506,1528,6,114,20385
7/28/2022,21,10317,3293,4392,1560,0,95,19657
7/28/2022,22,10332,2448,4002,1542,0,77,18401
7/28/2022,23,10340,1561,3884,1335,0,76,17196
7/28/2022,24,10351,681,4064,1171,0,73,16340
7/29/2022,1,10360,507,3944,1144,0,22,15977
7/29/2022,2,10370,501,3668,991,0,12,15542
7/29/2022,3,10369,514,3675,1009,0,11,15578
7/29/2022,4,10375,625,3572,971,0,11,15554
7/29/2022,5,10375,891,3488,853,1,11,15619
7/29/2022,6,10376,1434,3308,740,3,12,15873
7/29/2022,7,10369,1676,3820,441,38,16,16360
7/29/2022,8,10361,1729,4172,624,143,24,17053
7/29/2022,9,10360,2243,4201,648,255,24,17731
7/29/2022,10,10357,2100,4253,761,342,24,17837
7/29/2022,11,10350,2462,4344,1025,345,24,18550
7/29/2022,12,10339,2382,4186,1332,320,24,18583
7/29/2022,13,10330,2446,3983,1509,315,25,18608
7/29/2022,14,10329,2588,3922,1574,346,25,18784
7/29/2022,15,10331,2774,4104,1625,336,29,19199
7/29/2022,16,10321,2689,4323,1717,299,60,19409
7/29/2022,17,10318,3249,4962,1606,204,74,20413
7/29/2022,18,10317,3195,5031,1413,92,73,20121
7/29/2022,19,10324,2954,4761,1259,28,73,19399
7/29/2022,20,10330,2937,4573,1141,5,75,19061
7/29/2022,21,10344,2880,4643,1145,0,81,19093
7/29/2022,22,10344,2047,4085,1234,0,74,17784
7/29/2022,23,10353,937,3877,1226,0,33,16426
7/29/2022,24,10348,259,3965,1195,0,24,15791
7/30/2022,1,10346,157,3898,1088,0,14,15503
7/30/2022,2,10350,147,4012,1053,0,11,15573
7/30/2022,3,10354,180,4218,832,0,11,15595
7/30/2022,4,10361,184,4037,754,0,11,15347
7/30/2022,5,10365,148,4108,753,2,11,15387
7/30/2022,6,10367,153,4048,778,3,11,15360
7/30/2022,7,10368,165,3974,679,39,19,15244
7/30/2022,8,10372,310,4301,573,144,24,15724
7/30/2022,9,10380,703,4248,588,244,24,16187
7/30/2022,10,10380,977,4498,667,300,24,16846
7/30/2022,11,10387,1434,4401,603,320,24,17169
7/30/2022,12,10387,1820,4212,556,320,24,17319
7/30/2022,13,10391,2276,4316,457,312,24,17776
7/30/2022,14,10375,2408,4222,346,261,24,17636
7/30/2022,15,10368,2582,4131,534,286,24,17925
7/30/2022,16,10371,2711,4689,588,272,24,18655
7/30/2022,17,10381,3376,4835,621,200,23,19436
7/30/2022,18,10377,3731,4770,571,111,24,19584
7/30/2022,19,10376,3972,4616,476,28,24,19492
7/30/2022,20,10368,3490,4535,458,4,24,18879
7/30/2022,21,10375,2879,4318,613,0,24,18209
7/30/2022,22,10375,1923,4023,771,0,24,17116
7/30/2022,23,10378,546,3961,915,0,24,15824
7/30/2022,24,10375,199,3682,1123,0,24,15403
7/31/2022,1,10372,173,3414,1189,0,15,15163
7/31/2022,2,10372,174,3451,1234,0,11,15242
7/31/2022,3,10370,173,3831,1215,0,11,15600
7/31/2022,4,10374,173,4186,1028,0,11,15772
7/31/2022,5,10370,186,4313,900,1,11,15781
7/31/2022,6,10368,212,4200,698,3,11,15492
7/31/2022,7,10363,348,4144,461,46,19,15381
7/31/2022,8,10361,755,4130,180,134,24,15584
7/31/2022,9,10359,1240,3864,141,218,24,15846
7/31/2022,10,10359,1588,3897,118,329,24,16315
7/31/2022,11,10368,2092,4054,162,320,24,17020
7/31/2022,12,10365,2478,4356,260,330,26,17815
7/31/2022,13,10358,2703,4343,390,336,24,18154
7/31/2022,14,10344,2784,4398,601,352,23,18502
7/31/2022,15,10328,2872,4657,664,357,28,18906
7/31/2022,16,10322,3179,4896,744,280,32,19453
7/31/2022,17,10315,3860,5087,687,182,56,20187
7/31/2022,18,10320,4045,4922,648,118,75,20128
7/31/2022,19,10325,4181,4755,573,38,89,19961
7/31/2022,20,10324,3575,4655,623,5,75,19257
7/31/2022,21,10332,2997,4491,902,0,75,18797
7/31/2022,22,10345,2148,4068,1265,0,75,17901
7/31/2022,23,10342,871,3674,1435,0,34,16356
7/31/2022,24,10343,237,3639,1543,0,15,15777
8/1/2022,1,10345,172,3558,1596,0,11,15682
8/1/2022,2,10354,172,3493,1722,0,11,15752
8/1/2022,3,10360,172,3566,1884,0,11,15993
8/1/2022,4,10347,173,3852,1932,0,11,16315
8/1/2022,5,10336,186,4194,1845,1,11,16573
8/1/2022,6,10332,286,3774,1788,4,12,16196
8/1/2022,7,10330,487,3877,1565,35,12,16306
8/1/2022,8,10333,712,4277,1366,127,18,16833
8/1/2022,9,10328,1290,4593,1481,208,24,17924
8/1/2022,10,10327,1795,4492,1828,291,24,18757
8/1/2022,11,10327,2146,3833,2319,326,24,18975
8/1/2022,12,10320,2443,3820,2937,326,24,19870
8/1/2022,13,10313,2545,3834,2962,319,23,19996
8/1/2022,14,10308,2388,4083,3269,337,25,20410
8/1/2022,15,10297,2380,4490,3142,318,24,20651
8/1/2022,16,10284,2530,4698,2853,233,24,20622
8/1/2022,17,10279,2791,5198,2624,170,24,21086
8/1/2022,18,10286,2942,5076,2298,70,23,20695
8/1/2022,19,10295,3084,4806,1871,23,24,20103
8/1/2022,20,10306,3088,4797,1983,2,23,20199
8/1/2022,21,10303,2568,4505,2394,0,23,19793
8/1/2022,22,10306,1954,4364,2351,0,23,18998
8/1/2022,23,10266,1008,4085,2270,0,23,17652
8/1/2022,24,10214,289,4432,1972,0,13,16920
8/2/2022,1,10210,173,4286,1927,0,11,16607
8/2/2022,2,10215,181,4288,1690,0,11,16385
8/2/2022,3,10207,244,4356,1363,0,11,16181
8/2/2022,4,10211,255,4491,1283,0,11,16251
8/2/2022,5,10223,266,4013,1235,1,13,15751
8/2/2022,6,10246,601,3918,1110,3,11,15889
8/2/2022,7,10249,1294,4237,899,38,21,16738
8/2/2022,8,10250,2128,4406,773,112,47,17716
8/2/2022,9,10254,2366,4407,839,176,41,18083
8/2/2022,10,10266,3427,4507,653,245,34,19132
8/2/2022,11,10263,3690,4522,617,278,33,19403
8/2/2022,12,10263,3825,4717,732,257,29,19823
