\\Yearly Intertie Schedule and Flow Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\Created at 2019-01-31 08:02:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\For 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MANITOBA,MANITOBA,MANITOBA,MANITOBA SK,MANITOBA SK,MANITOBA SK,MICHIGAN,MICHIGAN,MICHIGAN,MINNESOTA,MINNESOTA,MINNESOTA,NEW-YORK,NEW-YORK,NEW-YORK,PQ.AT,PQ.AT,PQ.AT,PQ.B5D.B31L,PQ.B5D.B31L,PQ.B5D.B31L,PQ.D4Z,PQ.D4Z,PQ.D4Z,PQ.D5A,PQ.D5A,PQ.D5A,PQ.H4Z,PQ.H4Z,PQ.H4Z,PQ.H9A,PQ.H9A,PQ.H9A,PQ.P33C,PQ.P33C,PQ.P33C,PQ.Q4C,PQ.Q4C,PQ.Q4C,PQ.X2Y,PQ.X2Y,PQ.X2Y,Total,Total,Total
Date,Hour,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow
2018-12-01,6,0,125,108,0,0,3,0,1450,1346,0,0,-2,0,636,740,314,207,-136,0,0,0,0,0,0,0,0,0,0,14,12,0,0,0,0,0,1,0,0,0,0,0,0,314,2432,2072
2018-12-01,7,0,126,128,0,0,3,0,1450,1468,0,0,0,0,685,649,594,219,-397,0,0,0,0,0,0,0,0,0,0,14,18,0,0,0,0,0,1,0,0,0,0,0,0,594,2494,1870
2018-12-01,8,0,126,122,0,0,3,0,1450,1521,0,0,-1,0,700,636,1102,196,-908,0,0,0,0,0,0,0,0,0,0,14,22,0,0,0,0,0,1,0,0,60,0,0,0,1102,2486,1456
2018-12-01,9,0,124,113,0,0,3,0,1386,1549,0,0,-5,0,628,479,1055,198,-877,0,0,0,0,0,0,0,0,0,0,14,24,0,0,0,0,0,1,0,0,68,0,0,0,1055,2350,1355
2018-12-01,10,20,92,80,0,0,4,0,1236,1579,0,0,0,0,628,297,1129,223,-925,0,0,0,0,0,0,0,0,0,0,14,31,0,0,0,0,0,-6,0,0,68,0,0,0,1149,2193,1128
2018-12-01,11,0,92,91,0,0,4,0,1335,1407,0,0,1,0,698,622,1175,206,-977,0,0,0,0,0,0,0,0,0,0,14,30,0,0,0,108,0,-107,0,0,68,0,0,0,1283,2345,1139
2018-12-01,12,0,120,122,0,0,4,0,1201,1200,0,0,0,0,700,661,676,170,-542,0,0,0,0,0,0,0,0,0,0,14,27,0,0,0,0,0,0,0,0,68,0,0,0,676,2205,1540
2018-12-01,13,78,203,118,0,0,4,0,1450,1446,0,0,2,0,700,802,1032,250,-787,0,0,0,0,0,0,0,0,0,0,14,24,0,0,0,0,0,0,0,0,1,0,0,0,1110,2617,1610
2018-12-01,14,82,203,107,0,0,4,0,1450,1436,0,0,0,0,700,729,925,300,-645,0,0,0,0,0,0,0,0,0,0,14,22,0,0,0,0,0,0,0,0,0,0,0,0,1007,2667,1653
2018-12-01,15,82,203,114,0,0,4,0,1350,1375,0,0,-2,0,700,641,844,300,-553,0,0,0,0,0,0,0,0,0,0,14,25,0,0,0,0,0,-4,0,0,0,0,0,0,926,2567,1600
2018-12-01,16,78,203,122,0,0,4,0,1065,1179,0,0,-5,0,542,431,139,275,96,0,0,0,0,0,0,0,0,0,0,14,22,0,0,0,62,0,-54,0,0,0,0,0,0,279,2099,1795
2018-12-01,17,79,203,126,0,0,4,0,1240,1090,0,0,25,0,651,704,349,284,-88,0,0,0,0,0,0,0,0,0,0,14,22,0,0,0,108,0,-98,0,0,0,0,0,0,536,2392,1785
2018-12-01,18,79,203,134,0,0,4,0,1150,1472,0,0,2,0,700,579,500,312,-212,0,0,0,0,0,0,0,0,0,0,14,28,0,0,0,0,0,-7,0,0,0,0,0,0,579,2379,2000
2018-12-01,19,19,146,114,0,0,4,0,1431,1488,0,0,-4,0,700,648,714,312,-411,0,0,0,0,0,0,0,0,0,0,14,24,0,0,0,108,0,-97,0,0,0,0,0,0,841,2603,1766
2018-12-01,20,0,54,71,0,0,4,0,1450,1441,0,0,3,0,700,672,514,312,-211,0,0,0,0,0,0,0,0,0,0,14,28,0,0,0,0,0,0,0,0,0,0,0,0,514,2530,2008
2018-12-01,21,0,125,123,0,0,4,0,1450,1396,0,0,2,0,700,717,214,641,402,0,0,0,0,0,0,0,0,0,0,14,21,0,0,0,0,0,0,0,0,0,0,0,0,214,2930,2665
2018-12-01,22,71,192,109,0,0,4,0,1450,1364,0,0,-4,0,700,759,214,756,520,0,0,0,0,0,0,0,0,0,0,14,22,0,0,0,0,0,1,0,0,0,0,0,0,285,3112,2775
2018-12-01,23,172,217,42,0,0,4,0,1450,1397,0,0,1,0,700,734,214,775,537,0,0,0,0,0,0,0,0,0,0,14,19,0,0,0,0,0,1,0,0,0,0,0,0,386,3156,2735
2018-12-01,24,0,39,45,0,0,4,0,1450,1269,0,0,-1,0,700,853,214,706,479,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,1,0,0,0,0,0,0,214,2909,2664
2018-12-02,1,0,22,18,0,0,4,0,1415,1272,0,0,4,0,700,802,214,957,723,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,0,0,1,0,0,0,0,0,0,214,3108,2840
2018-12-02,2,0,40,24,0,0,4,0,1450,1283,0,0,-2,0,700,841,214,1074,840,0,0,0,0,0,0,0,0,0,0,14,17,0,0,0,0,0,1,0,0,0,0,0,0,214,3278,3008
2018-12-02,3,0,71,60,0,0,4,0,1450,1246,0,0,-4,0,700,837,214,1299,1058,0,0,0,0,0,0,0,0,0,0,14,18,0,0,0,0,0,1,0,0,0,0,0,0,214,3534,3220
2018-12-02,4,22,22,8,0,0,4,0,1450,1249,0,0,3,0,700,826,214,1346,1114,0,0,0,0,0,0,0,0,0,0,14,17,0,0,0,0,0,1,0,0,0,0,0,0,236,3532,3222
2018-12-02,5,23,41,6,0,0,4,0,1450,1258,0,0,4,0,700,846,214,1444,1208,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,1,0,0,0,0,0,0,237,3649,3341
2018-12-02,6,24,22,3,0,0,4,0,1350,1123,0,0,4,0,700,855,114,1327,1194,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,1,0,0,0,0,0,0,138,3413,3187
2018-12-02,7,5,71,47,0,0,4,0,1225,1111,0,0,-4,0,700,821,114,1344,1201,0,0,0,0,0,0,0,0,0,0,14,21,0,0,0,0,0,1,0,0,0,0,0,0,119,3354,3202
2018-12-02,8,83,141,65,0,0,4,0,1450,1549,0,0,1,0,700,598,64,961,883,0,0,0,0,0,0,0,0,0,0,14,28,0,0,0,0,0,1,0,0,0,0,0,0,147,3266,3129
2018-12-02,9,0,48,57,0,0,4,0,1431,1479,0,0,1,0,682,721,64,998,902,0,0,0,0,0,0,0,0,0,0,14,23,0,0,0,0,0,1,0,0,0,0,0,0,64,3173,3188
2018-12-02,10,62,130,59,0,0,4,0,1450,1345,0,0,-5,0,700,802,214,885,651,0,0,0,0,0,0,0,0,0,0,14,21,0,0,0,0,0,1,0,0,0,0,0,0,276,3179,2878
2018-12-02,11,92,159,59,0,0,4,0,1450,1194,0,0,-3,0,650,904,214,883,638,0,0,0,0,0,0,0,0,0,0,14,23,0,0,0,0,0,1,0,0,0,0,0,0,306,3156,2820
2018-12-02,12,73,194,100,0,0,4,0,1450,1182,0,0,-6,0,700,968,114,571,442,0,0,0,0,0,0,0,0,0,0,14,29,0,0,0,0,0,1,0,0,0,0,0,0,187,2929,2720
2018-12-02,13,41,163,109,0,0,4,0,1450,1257,0,0,-7,0,700,874,214,842,607,0,0,0,0,0,0,0,0,0,0,14,27,0,0,0,0,0,1,0,0,0,0,0,0,255,3169,2872
2018-12-02,14,88,210,123,0,0,4,0,1450,1449,0,0,-6,0,700,777,214,909,678,0,0,0,0,0,0,0,0,0,0,14,21,0,0,0,0,0,1,0,0,0,0,0,0,302,3283,3047
2018-12-02,15,172,190,31,0,0,4,0,1450,1439,0,0,41,0,700,702,39,867,801,0,0,0,0,0,0,0,0,0,0,14,22,0,0,0,0,0,1,0,0,0,0,0,0,211,3221,3041
2018-12-02,16,100,181,68,0,0,4,0,1450,1339,0,0,-2,0,700,856,39,691,616,0,0,0,0,0,0,0,0,0,0,14,27,0,0,0,0,0,0,0,0,0,0,0,0,139,3036,2908
2018-12-02,17,88,175,84,0,0,4,0,1450,1238,0,0,0,0,700,964,462,362,-114,0,0,0,0,0,0,0,0,0,0,14,27,0,0,0,0,0,-5,0,0,0,0,0,0,550,2701,2198
2018-12-02,18,92,150,70,0,0,4,0,1450,1437,0,0,-1,0,700,655,839,384,-453,0,0,0,0,0,0,0,0,0,0,14,29,0,0,0,55,0,-60,0,0,0,0,0,0,986,2698,1681
2018-12-02,19,54,179,107,0,0,4,0,1450,1620,0,0,-6,0,700,473,222,363,120,0,0,0,0,0,0,0,0,0,0,14,27,0,0,0,108,0,-97,0,0,0,0,0,0,384,2706,2248
2018-12-02,20,130,252,131,0,0,4,0,1450,1609,0,0,2,0,700,442,14,454,405,0,0,0,0,0,0,0,0,0,0,14,24,0,0,0,0,0,1,0,0,0,0,0,0,144,2870,2618
2018-12-02,21,73,198,116,0,0,4,0,1450,1522,0,0,4,0,700,658,461,423,-46,0,0,0,0,0,0,0,0,0,0,14,26,0,0,0,0,0,1,0,0,0,0,0,0,534,2785,2285
2018-12-02,22,129,148,20,0,0,4,0,1400,1512,0,0,0,0,700,556,382,408,52,0,0,0,0,0,0,0,0,0,0,14,24,0,0,0,0,0,1,0,0,0,0,0,0,511,2670,2169
2018-12-02,23,81,188,93,0,0,4,0,1400,1596,0,0,-6,0,680,499,89,598,485,0,0,0,0,0,0,0,0,0,0,14,26,0,0,0,0,0,1,0,0,0,0,0,0,170,2880,2698
2018-12-02,24,0,22,39,0,0,3,0,1415,1553,0,0,4,0,700,521,14,840,794,0,0,0,0,0,0,0,0,0,0,14,22,0,0,0,0,0,1,0,0,0,0,0,0,14,2991,2937
2018-12-03,1,0,70,66,0,0,3,0,1450,1493,0,0,2,0,700,588,214,830,603,0,0,0,0,0,0,0,0,0,0,14,20,0,0,0,0,0,1,0,0,64,0,0,0,214,3064,2840
2018-12-03,2,0,79,76,0,0,3,0,1300,1432,0,0,-1,0,800,644,64,956,867,0,0,0,0,0,0,0,0,0,0,14,17,0,0,0,0,0,1,0,0,70,0,0,0,64,3149,3109
2018-12-03,3,0,22,30,0,0,3,0,1235,1326,0,0,0,0,663,479,14,1144,1114,0,0,0,0,0,0,0,0,0,0,14,21,0,0,0,0,0,1,0,0,70,0,0,0,14,3078,3044
2018-12-03,4,0,72,58,0,0,3,0,1415,1458,0,0,1,0,738,627,14,1205,1191,0,0,0,0,0,0,0,0,0,0,14,22,0,0,0,0,0,1,0,0,70,0,0,0,14,3444,3431
2018-12-03,5,0,54,66,0,0,3,0,1450,1505,0,0,0,0,863,686,14,1204,1180,0,0,0,0,0,0,0,0,0,0,14,20,0,0,0,0,0,1,0,0,1,0,0,0,14,3585,3462
2018-12-03,6,0,86,90,0,0,3,0,1450,1500,0,0,1,0,800,669,14,704,686,0,0,0,0,0,0,0,0,0,0,14,21,0,0,0,0,0,1,0,0,0,0,0,0,14,3054,2971
2018-12-03,7,0,100,95,0,0,3,0,1415,1403,0,0,-3,0,738,748,138,180,43,0,0,0,0,0,0,0,0,0,0,14,27,0,0,0,0,0,-8,0,0,0,0,0,0,138,2447,2308
2018-12-03,8,0,101,104,0,0,4,0,1391,1353,0,0,3,0,638,656,545,87,-461,0,0,0,0,0,0,0,0,0,0,14,30,0,0,0,108,0,-106,0,0,0,0,0,0,653,2231,1583
2018-12-03,9,0,75,84,0,0,4,0,1297,1381,0,0,2,0,498,411,1006,89,-896,0,0,0,0,0,0,0,0,0,0,14,21,0,0,0,108,0,-107,0,0,0,0,0,0,1114,1973,900
2018-12-03,10,27,96,73,0,0,4,0,1050,1090,0,0,1,0,423,407,611,89,-511,0,0,0,0,0,0,0,0,0,0,14,24,0,0,0,108,0,-106,0,0,0,0,0,0,746,1672,982
2018-12-03,11,25,96,67,0,0,3,0,1050,835,0,0,5,0,308,385,106,149,37,0,0,0,0,0,0,0,0,0,0,14,31,0,0,0,108,0,-107,0,0,0,0,0,0,239,1617,1256
2018-12-03,12,198,136,-8,0,0,3,0,1050,875,0,0,3,0,407,478,106,89,-39,0,0,0,0,0,0,0,0,0,0,14,43,0,0,0,108,0,-107,0,0,0,0,0,0,412,1696,1248
2018-12-03,13,15,15,0,0,0,3,0,1050,944,0,0,0,0,533,469,309,89,-219,0,0,0,0,0,0,0,0,0,0,14,41,0,0,0,108,0,-107,0,0,0,0,0,0,432,1701,1131
2018-12-03,14,49,66,7,0,0,3,0,1050,958,0,0,-4,0,383,438,463,89,-363,0,0,0,0,0,0,0,0,0,0,14,30,0,0,0,108,0,-107,0,0,0,0,0,0,620,1602,962
2018-12-03,15,79,150,59,0,0,3,0,1050,949,0,0,3,0,508,474,206,101,-117,0,0,0,0,0,0,0,0,0,0,14,29,0,0,0,108,0,-107,0,0,0,0,0,0,393,1823,1293
2018-12-03,16,122,161,47,0,0,3,0,1050,885,0,0,0,0,408,567,463,89,-382,0,0,0,0,0,0,0,0,0,0,14,23,0,0,0,108,0,-107,0,0,0,0,0,0,693,1722,1036
2018-12-03,17,109,116,6,0,0,4,0,910,683,0,0,-2,0,358,665,1106,142,-958,0,0,0,0,0,0,0,0,0,0,14,23,0,0,0,108,0,-107,0,0,0,0,0,0,1323,1540,314
2018-12-03,18,78,116,48,0,0,4,0,874,914,0,0,2,0,359,399,1325,195,-1117,0,0,0,0,0,0,0,0,0,0,14,35,0,0,0,108,0,-107,0,0,0,0,0,0,1511,1558,178
2018-12-03,19,58,96,44,0,0,4,0,936,1130,0,0,-1,0,499,432,1128,188,-937,0,0,0,0,0,0,0,0,0,0,14,29,0,0,0,108,0,-107,0,0,0,0,0,0,1294,1733,594
2018-12-03,20,54,125,58,0,0,4,0,960,1030,0,0,-5,0,393,351,1020,142,-880,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,108,0,-107,0,0,0,0,0,0,1182,1634,465
2018-12-03,21,12,136,115,0,0,4,0,1050,1111,0,0,2,0,518,444,1128,89,-1020,0,0,0,0,0,0,0,0,0,0,14,10,0,0,0,108,0,-109,0,0,0,0,0,0,1248,1807,557
2018-12-03,22,67,138,77,0,0,4,0,1050,1050,0,0,-2,0,568,535,795,88,-705,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,108,0,-110,0,0,0,0,0,0,970,1858,865
2018-12-03,23,22,96,67,0,0,4,0,1050,1165,0,0,-3,0,683,604,358,88,-272,0,0,0,0,0,0,0,0,0,0,14,26,0,0,0,108,0,-110,0,0,0,0,0,0,488,1931,1481
2018-12-03,24,0,71,77,0,0,4,0,1050,1158,0,0,4,0,800,654,46,128,85,0,0,0,0,0,0,0,0,0,0,14,26,0,0,0,108,0,-94,0,0,0,0,0,0,154,2063,1914
2018-12-04,1,0,121,105,0,0,4,0,1050,1104,0,0,-2,0,703,698,214,482,273,0,0,0,0,0,0,0,0,0,0,14,25,0,0,0,0,0,1,0,0,0,0,0,0,214,2370,2208
2018-12-04,2,37,154,107,0,0,4,0,1050,994,0,0,-5,0,575,632,189,628,439,0,0,0,0,0,0,0,0,0,0,14,27,0,0,0,0,0,1,0,0,66,0,0,0,226,2421,2265
2018-12-04,3,37,158,115,0,0,4,0,1025,977,0,0,-3,0,500,572,124,645,524,0,0,0,0,0,0,0,0,0,0,14,26,0,0,0,0,0,1,0,0,69,0,0,0,161,2342,2285
2018-12-04,4,0,121,120,0,0,4,0,1050,958,0,0,0,0,360,555,64,646,573,0,0,0,0,0,0,0,0,0,0,14,25,0,0,0,0,0,1,0,0,69,0,0,0,64,2191,2305
2018-12-04,5,52,154,94,0,0,4,0,1050,982,0,0,-1,0,500,519,39,220,173,0,0,0,0,0,0,0,0,0,0,14,27,0,0,0,0,0,1,0,0,66,0,0,0,91,1938,1865
2018-12-04,6,79,118,45,0,0,4,0,1025,982,0,0,1,0,500,490,618,187,-428,0,0,0,0,0,0,0,0,0,0,14,26,0,0,0,0,0,1,0,0,0,0,0,0,697,1844,1121
2018-12-04,7,0,125,110,0,0,4,0,1050,1127,0,0,-4,0,483,403,1156,171,-963,0,0,0,0,0,0,0,0,0,0,14,33,0,0,0,0,0,-5,0,0,0,0,0,0,1156,1843,705
2018-12-04,8,134,170,51,0,0,4,0,1050,1079,0,0,1,0,312,234,947,136,-817,0,0,0,0,0,0,0,0,0,0,14,31,0,0,0,108,0,-108,0,0,0,0,0,0,1189,1682,475
2018-12-04,9,49,170,101,0,0,4,0,1029,1031,0,0,-3,0,283,387,1214,136,-1066,0,0,0,0,0,0,0,0,0,0,14,30,0,0,0,108,0,-107,0,0,0,0,0,0,1371,1632,377
2018-12-04,10,83,137,65,0,0,4,0,1050,1125,0,0,2,0,488,532,1168,76,-1082,0,0,0,0,0,0,0,0,0,0,14,25,0,0,0,108,0,-108,0,0,0,0,0,0,1359,1765,563
2018-12-04,11,83,103,28,0,0,4,0,1018,1140,0,0,1,0,648,587,1053,76,-969,0,0,0,0,0,0,0,0,0,0,14,26,0,0,0,108,0,-107,0,0,0,0,0,0,1244,1859,710
2018-12-04,12,60,0,-45,0,0,4,0,1050,1196,0,0,-1,0,698,746,841,76,-762,0,0,0,0,0,0,0,0,0,0,14,22,0,0,0,108,0,-107,0,0,0,0,0,0,1009,1838,1053
2018-12-04,13,119,203,58,0,0,4,0,1050,1162,0,0,-4,0,800,798,713,76,-635,0,0,0,0,0,0,0,0,0,0,14,17,0,0,0,108,0,-107,0,0,0,0,0,0,940,2143,1293
2018-12-04,14,178,136,-32,0,0,4,0,1050,1038,0,0,1,0,633,692,302,76,-245,0,0,0,0,0,0,0,0,0,0,14,21,0,0,0,108,0,-107,0,0,0,0,0,0,588,1909,1372
2018-12-04,15,100,224,96,0,0,4,0,1050,976,0,0,-5,0,545,644,1153,76,-1058,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,108,0,-107,0,0,0,0,0,0,1361,1909,566
2018-12-04,16,44,169,131,0,0,4,0,1050,826,0,0,4,0,433,582,1266,75,-1177,0,0,0,0,0,0,0,0,0,0,14,19,0,0,0,108,0,-108,0,0,0,0,0,0,1418,1741,281
2018-12-04,17,36,96,62,0,0,4,0,1049,798,0,0,-1,0,328,552,1162,182,-982,0,0,0,0,0,0,0,0,0,0,14,19,0,0,0,108,0,-108,0,0,0,0,0,0,1306,1669,344
2018-12-04,18,160,54,-78,0,0,4,126,961,766,0,0,3,0,128,168,1262,233,-1021,0,0,0,0,0,0,0,0,0,0,14,22,0,0,0,108,0,-108,0,0,0,0,0,0,1656,1390,-244
2018-12-04,19,128,96,-48,0,0,4,0,887,896,0,0,-2,0,303,284,1229,233,-995,0,0,0,0,0,0,0,0,0,0,14,17,0,0,0,108,0,-107,0,0,0,0,0,0,1465,1533,49
2018-12-04,20,23,54,15,0,0,4,0,1008,1040,0,0,-3,0,383,282,1252,182,-1071,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,108,0,-107,0,0,0,0,0,0,1383,1641,175
2018-12-04,21,0,103,91,0,0,4,0,1050,973,0,0,3,0,358,403,1304,129,-1171,0,0,0,0,0,0,0,0,0,0,14,20,0,0,0,108,0,-107,0,0,0,0,0,0,1412,1654,216
2018-12-04,22,0,120,111,0,0,4,0,1011,1177,0,0,-3,0,678,516,1279,76,-1198,0,0,0,0,0,0,0,0,0,0,14,21,0,0,0,108,0,-108,0,0,0,0,0,0,1387,1899,520
2018-12-04,23,11,137,121,0,0,4,0,886,945,0,0,-3,0,770,738,1287,76,-1200,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,108,0,-107,0,0,0,0,0,0,1406,1883,514
2018-12-04,24,33,159,121,0,0,4,0,986,921,0,0,1,0,775,824,1227,136,-1080,0,0,0,0,0,0,0,0,0,0,14,17,0,0,0,108,0,-107,0,0,0,0,0,0,1368,2070,701
2018-12-05,1,0,126,117,0,0,4,0,911,824,0,0,-1,0,757,860,1003,216,-790,0,0,0,0,0,0,0,0,0,0,14,18,0,0,0,108,0,-108,0,0,0,0,0,0,1111,2024,924
2018-12-05,2,0,121,108,0,0,4,0,1050,939,0,0,-16,0,790,940,819,216,-598,0,0,0,0,0,0,0,0,0,0,14,11,0,0,0,108,0,-108,0,0,0,0,0,0,927,2191,1280
2018-12-05,3,76,114,47,0,0,4,0,1050,1120,0,0,5,0,800,668,644,216,-429,0,0,0,0,0,0,0,0,0,0,14,11,0,0,0,108,0,-107,0,0,0,0,0,0,828,2194,1319
2018-12-05,4,0,22,28,0,0,4,0,1050,1053,0,0,1,0,700,704,565,155,-409,0,0,0,0,0,0,0,0,0,0,14,9,0,0,0,108,0,-108,0,0,0,0,0,0,673,1941,1282
2018-12-05,5,0,95,87,0,0,4,0,1050,1109,0,0,-2,0,800,747,324,155,-190,0,0,0,0,0,0,0,0,0,0,14,10,0,0,0,108,0,-108,0,0,0,0,0,0,432,2114,1657
2018-12-05,6,0,76,80,0,0,4,0,1050,1158,0,0,0,0,697,547,751,155,-560,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,108,0,-108,0,0,0,0,0,0,859,1992,1129
2018-12-05,7,0,22,33,0,0,4,0,929,1034,0,0,-2,0,430,276,441,208,-223,0,0,0,0,0,0,0,0,0,0,14,12,0,0,0,108,0,-108,0,0,0,0,0,0,549,1603,1026
2018-12-05,8,0,4,13,0,0,4,0,638,654,0,0,2,0,184,157,153,179,34,0,0,0,0,0,0,0,0,0,0,14,7,0,0,0,108,0,-107,0,0,0,0,0,0,261,1019,764
2018-12-05,9,0,4,15,0,0,4,325,810,639,0,0,2,0,309,154,74,132,61,0,0,0,0,0,0,0,0,0,0,14,-9,0,0,0,108,0,-107,0,0,0,0,0,0,507,1269,759
2018-12-05,10,50,54,21,0,0,4,0,916,824,0,0,-1,0,565,638,766,129,-614,0,0,0,0,0,0,0,0,0,0,14,-10,0,0,0,108,0,-107,0,0,0,0,0,0,924,1678,755
2018-12-05,11,0,42,37,0,0,4,0,1050,978,0,0,-2,0,563,691,1279,198,-1057,0,0,0,0,0,0,0,0,0,0,14,-9,0,0,0,108,0,-107,0,0,0,0,0,0,1387,1867,535
2018-12-05,12,0,54,46,0,0,4,0,1050,1002,0,0,-3,0,593,677,1240,156,-1058,0,0,0,0,0,0,0,0,0,0,14,-14,0,0,0,108,0,-107,0,0,0,0,0,0,1348,1867,547
2018-12-05,13,0,100,97,0,0,4,0,1050,1019,0,0,-2,0,601,669,1085,152,-907,0,0,0,0,0,0,0,0,0,0,14,-10,0,0,0,108,0,-107,0,0,0,0,0,0,1193,1917,763
2018-12-05,14,0,100,97,0,0,4,0,1050,1063,0,0,2,0,563,553,688,143,-529,0,0,0,0,0,0,0,0,0,0,14,-9,0,0,0,108,0,-107,0,0,0,0,0,0,796,1870,1074
2018-12-05,15,14,137,115,0,0,4,0,1050,962,0,0,2,0,567,650,577,143,-426,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,108,0,-107,0,0,0,0,0,0,699,1911,1208
2018-12-05,16,62,137,77,0,0,4,0,1025,788,0,0,-2,0,463,671,645,75,-540,0,0,0,0,0,0,0,0,0,0,14,19,0,0,0,108,0,-107,0,0,0,0,0,0,815,1714,910
2018-12-05,17,71,96,36,0,0,4,1,647,480,0,0,1,0,332,505,283,319,35,0,0,0,0,0,0,0,0,0,0,14,26,0,0,0,108,0,-107,0,0,0,0,0,0,463,1408,980
2018-12-05,18,0,0,16,0,0,4,0,583,533,0,0,2,0,394,566,234,179,-41,0,0,0,0,0,0,0,0,0,0,14,17,0,0,0,108,0,-107,0,0,0,0,0,0,342,1170,990
2018-12-05,19,0,19,5,0,0,4,175,831,523,0,0,-4,0,332,586,38,219,188,0,0,0,0,0,0,0,0,0,0,14,18,0,0,0,108,0,-107,0,0,0,0,0,0,321,1415,1213
2018-12-05,20,0,41,24,0,0,5,0,1014,921,0,0,-5,0,505,717,325,288,-22,0,0,0,0,0,0,0,0,0,0,14,20,0,0,0,108,0,-107,0,0,0,0,0,0,433,1862,1553
2018-12-05,21,0,41,40,0,0,5,0,990,1085,0,0,-1,0,587,593,295,235,-46,0,0,0,0,0,0,0,0,0,0,14,20,0,0,0,108,0,-107,0,0,0,0,0,0,403,1867,1589
2018-12-05,22,0,59,54,0,0,5,0,1050,959,0,0,0,0,732,813,260,200,-46,0,0,0,0,0,0,0,0,0,0,14,13,0,0,0,108,0,-107,0,0,0,0,0,0,368,2055,1691
2018-12-05,23,0,55,44,0,0,4,0,1050,843,0,0,1,0,707,912,121,235,131,0,0,0,0,0,0,0,0,0,0,14,11,0,0,0,108,0,-108,0,0,0,0,0,0,229,2061,1838
2018-12-05,24,0,22,26,0,0,4,0,1030,1034,0,0,-1,0,885,966,106,251,170,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,108,0,-108,0,0,0,0,0,0,214,2202,2105
2018-12-06,1,0,123,111,0,0,4,0,1035,899,0,0,-1,0,1050,1179,232,733,521,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,108,0,-108,0,0,62,0,0,0,340,2955,2675
2018-12-06,2,45,168,133,0,0,4,0,1040,850,0,0,4,0,1125,1205,106,1145,1018,0,0,0,0,0,0,0,0,0,0,14,10,0,0,0,108,0,-108,0,0,69,0,0,0,259,3492,3185
2018-12-06,3,62,184,132,0,0,4,0,1050,929,0,0,2,0,1107,1254,56,1123,1078,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,108,0,-108,0,0,69,0,0,0,226,3478,3366
2018-12-06,4,0,47,66,0,0,4,0,1050,959,0,0,1,0,1150,1250,14,1111,1101,0,0,0,0,0,0,0,0,0,0,14,7,0,0,0,108,0,-108,0,0,69,0,0,0,122,3372,3349
2018-12-06,5,50,171,113,0,0,5,0,1050,956,0,0,0,0,1150,1270,14,763,768,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,108,0,-108,0,0,69,0,0,0,172,3148,3081
2018-12-06,6,50,171,117,0,0,5,0,1050,951,0,0,-6,0,1125,1212,106,731,630,0,0,0,0,0,0,0,0,0,0,14,7,0,0,0,108,0,-107,0,0,69,0,0,0,264,3091,2878
2018-12-06,7,0,126,125,0,0,5,0,1050,1180,0,0,2,0,1150,1021,283,342,86,0,0,0,0,0,0,0,0,0,0,14,9,0,0,0,108,0,-107,0,0,69,0,0,0,391,2682,2390
2018-12-06,8,0,92,92,0,0,5,0,1050,1136,0,0,-1,0,788,708,364,285,-71,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,108,0,-108,0,0,1,0,0,0,472,2229,1778
2018-12-06,9,0,96,102,0,0,5,0,1050,1096,0,0,-4,0,798,747,305,136,-161,0,0,0,0,0,0,0,0,0,0,14,20,0,0,0,108,0,-108,0,0,0,0,0,0,413,2094,1697
2018-12-06,10,23,146,124,0,0,5,0,1020,1224,0,0,4,0,1118,877,754,219,-508,0,0,0,0,0,0,0,0,0,0,14,23,0,0,0,108,0,-106,0,0,0,0,0,0,885,2517,1643
2018-12-06,11,100,146,54,0,0,5,0,1050,1079,0,0,2,0,1283,1241,689,134,-543,0,0,0,0,0,0,0,0,0,0,14,17,0,0,0,108,0,-103,0,0,0,0,0,0,897,2627,1752
